

Complete listing of Fine Structure file
File:  D:\SoundingArchive\Sonde2021\Ball09\PTU\20210929\Esrange_20210929_071127_EDT_PTULevels.tsv

Started at       29 September 2021  7:11 UTC

Station  :       Esrange
Location :       67.89 N 21.08 E       335 m/MSL

RS type       :  RS41-SGP
RS-number     :  R5020121
Sounding processor serial number: 0


Ground check  :     Ref     RS   Corr

  Pressure    :   989.8  988.0    1.8
  Temperature :   /////  /////  /////
  Humidity    :   /////  /////  /////

Clouds    : /////
Special 1 : /////
Special 2 : /////

Telemetry noise level  :  100 %

                 P      T      U
Accepted (%) : /////  /////  /////
Replaced (%) : /////  /////  /////
Rejected (%) : /////  /////  /////

GPS data quality
    Valid raw wind ratio        :  ///// %
    Valid raw wind on 5 ratio   :  ///// %
    Invalid raw wind on 4 ratio :  ///// %
    Poor PDOP ratio             :  ///// %
    Unidentified signals ratio  :  ///// %
    Mean satellite track count  :  /////
    Mean track count valid      :  /////
    Gaps over 1 min             :  ///// min


Reason for termination : WeakOrFadingSignal

   Time Pressure   Height  Temperature  RH   Dewp   Significance flags

 min  s      hPa      gpm     deg C      %  deg C  Automatic  Operator

 107 52     21.9    25754     -61.1      3  -84.6                           
 107 53     21.8    25758     -60.7      3  -84.4                           
 107 54     21.8    25763     -60.4      3  -84.3                           
 107 55     21.8    25768     -60.0      3  -84.0                           
 107 56     21.8    25772     -59.7      3  -83.8                           
 107 57     21.8    25777     -59.4      3  -83.7                           
 107 58     21.8    25781     -59.1      3  -83.5                           
 107 59     21.7    25785     -58.8      3  -83.4                           
 108  0     21.7    25789     -58.6      3  -83.3                           
 108  1     21.7    25793     -58.5      3  -83.2                           
 108  2     21.7    25798     -58.4      3  -83.1 T           T             
 108  3     21.7    25802     -58.3      3  -83.1                           
 108  4     21.7    25806     -58.2      3  -83.1                           
 108  5     21.7    25810     -58.2      3  -83.1                           
 108  6     21.6    25815     -58.2      3  -83.1                           
 108  7     21.6    25819     -58.2      3  -83.1                           
 108  8     21.6    25824     -58.2      3  -83.1                           
 108  9     21.6    25828     -58.3      3  -83.1                           
 108 10     21.6    25832     -58.3      3  -83.2                           
 108 11     21.6    25837     -58.4      3  -83.3                           
 108 12     21.6    25841     -58.6      3  -83.3                           
 108 13     21.5    25845     -58.7      3  -83.4                           
 108 14     21.5    25849     -58.9      3  -83.5                           
 108 15     21.5    25854     -59.0      3  -83.6                           
 108 16     21.5    25858     -59.1      3  -83.6                           
 108 17     21.5    25864     -59.1      3  -83.6                           
 108 18     21.5    25869     -59.0      3  -83.5                           
 108 19     21.4    25874     -58.9      3  -83.4                           
 108 20     21.4    25880     -58.7      3  -83.2                           
 108 21     21.4    25885     -58.5      3  -83.1                           
 108 22     21.4    25890     -58.3      3  -82.9                           
 108 23     21.4    25895     -58.2      3  -82.7                           
 108 24     21.4    25900     -58.0      3  -82.6                           
 108 25     21.3    25905     -57.9      3  -82.5                           
 108 26     21.3    25910     -57.8      3  -82.4                           
 108 27     21.3    25915     -57.7      3  -82.3                           
 108 28     21.3    25919     -57.7      3  -82.2                           
 108 29     21.3    25924     -57.6      3  -82.1                           
 108 30     21.3    25929     -57.6      3  -82.1 T           T             
 108 31     21.2    25933     -57.6      3  -82.0                           
 108 32     21.2    25938     -57.6      3  -82.0                           
 108 33     21.2    25942     -57.7      3  -82.0                           
 108 34     21.2    25945     -57.7      3  -81.9                           
 108 35     21.2    25949     -57.7      3  -81.9                           
 108 36     21.2    25953     -57.8      3  -81.9                           
 108 37     21.2    25956     -57.8      3  -81.9                           
 108 38     21.2    25960     -57.9      3  -81.9                           
 108 39     21.1    25964     -58.0      4  -81.9                           
 108 40     21.1    25969     -58.1      4  -82.0                           
 108 41     21.1    25973     -58.3      4  -82.1                           
 108 42     21.1    25977     -58.5      4  -82.2                           
 108 43     21.1    25982     -58.7      4  -82.3                           
 108 44     21.1    25987     -58.9      4  -82.4                           
 108 45     21.0    25991     -59.1      4  -82.5                           
 108 46     21.0    25996     -59.2      4  -82.5                           
 108 47     21.0    26000     -59.4      4  -82.6                           
 108 48     21.0    26005     -59.5      4  -82.7                           
 108 49     21.0    26009     -59.6      4  -82.7                           
 108 50     21.0    26014     -59.6      4  -82.7                           
 108 51     21.0    26018     -59.7      4  -82.7                           
 108 52     20.9    26022     -59.7      4  -82.7                           
 108 53     20.9    26026     -59.7      4  -82.7                           
 108 54     20.9    26030     -59.7      4  -82.7                           
 108 55     20.9    26035     -59.8      4  -82.8                           
 108 56     20.9    26039     -59.8      4  -82.8                           
 108 57     20.9    26043     -59.9      4  -82.8                           
 108 58     20.9    26047     -59.9      4  -82.8                           
 108 59     20.8    26051     -59.9      4  -82.9                           
 109  0     20.8    26055     -59.9      4  -82.9                           
 109  1     20.8    26060     -59.9      4  -82.8                           
 109  2     20.8    26065     -59.8      4  -82.8                           
 109  3     20.8    26069     -59.7      4  -82.8                           
 109  4     20.8    26074     -59.7      4  -82.7                           
 109  5     20.8    26078     -59.6      4  -82.7                           
 109  6     20.7    26083     -59.5      4  -82.6                           
 109  7     20.7    26087     -59.4      4  -82.6                           
 109  8     20.7    26091     -59.3      4  -82.5                           
 109  9     20.7    26096     -59.2      4  -82.5                           
 109 10     20.7    26100     -59.1      4  -82.4                           
 109 11     20.7    26104     -59.1      4  -82.4                           
 109 12     20.7    26109     -59.0      4  -82.4                           
 109 13     20.6    26113     -58.9      4  -82.3                           
 109 14     20.6    26118     -58.9      4  -82.3                           
 109 15     20.6    26122     -58.9      4  -82.3                           
 109 16     20.6    26127     -58.9      4  -82.3                           
 109 17     20.6    26131     -58.9      4  -82.3                           
 109 18     20.6    26136     -58.8      4  -82.3                           
 109 19     20.5    26142     -58.8      4  -82.3                           
 109 20     20.5    26147     -58.8      4  -82.3                           
 109 21     20.5    26152     -58.7      4  -82.3                           
 109 22     20.5    26157     -58.7      4  -82.2                           
 109 23     20.5    26162     -58.7      4  -82.2                           
 109 24     20.5    26166     -58.7      4  -82.2                           
 109 25     20.5    26171     -58.8      4  -82.3                           
 109 26     20.4    26175     -58.8      4  -82.3                           
 109 27     20.4    26179     -58.8      4  -82.3                           
 109 28     20.4    26184     -58.9      4  -82.4                           
 109 29     20.4    26188     -59.0      4  -82.4                           
 109 30     20.4    26193     -59.0      4  -82.5                           
 109 31     20.4    26198     -59.1      4  -82.5                           
 109 32     20.3    26203     -59.1      4  -82.5                           
 109 33     20.3    26208     -59.2      4  -82.6                           
 109 34     20.3    26212     -59.2      4  -82.6                           
 109 35     20.3    26217     -59.3      4  -82.7                           
 109 36     20.3    26222     -59.3      4  -82.7                           
 109 37     20.3    26226     -59.3      4  -82.7                           
 109 38     20.3    26231     -59.3      4  -82.7                           
 109 39     20.2    26235     -59.4      4  -82.7                           
 109 40     20.2    26239     -59.4      4  -82.7                           
 109 41     20.2    26243     -59.4      4  -82.7                           
 109 42     20.2    26247     -59.4      4  -82.7                           
 109 43     20.2    26250     -59.4      4  -82.7                           
 109 44     20.2    26254     -59.4      4  -82.8                           
 109 45     20.2    26258     -59.4      4  -82.8                           
 109 46     20.2    26262     -59.4      4  -82.8                           
 109 47     20.1    26266     -59.4      4  -82.8                           
 109 48     20.1    26270     -59.4      4  -82.8                           
 109 49     20.1    26275     -59.4      4  -82.7                           
 109 50     20.1    26279     -59.4      4  -82.7                           
 109 51     20.1    26284     -59.3      4  -82.7                           
 109 52     20.1    26288     -59.3      4  -82.7                           
 109 53     20.1    26293     -59.3      4  -82.6                           
 109 54     20.0    26297     -59.3      4  -82.6                           
 109 55     20.0    26302     -59.2      4  -82.5                           
 109 56     20.0    26306     -59.2      4  -82.5                           
 109 57     20.0    26311     -59.2      4  -82.5                           
 109 58     20.0    26315     -59.3      4  -82.4                           
 109 59     20.0    26320     -59.3      4  -82.4 T           T             
 110  0     20.0    26324     -59.4      4  -82.5                           
 110  1     19.9    26328     -59.5      4  -82.5                           
 110  2     19.9    26333     -59.6      4  -82.5                           
 110  3     19.9    26337     -59.8      4  -82.6                           
 110  4     19.9    26342     -60.0      4  -82.7                           
 110  5     19.9    26346     -60.1      4  -82.8                           
 110  6     19.9    26351     -60.3      4  -82.9                           
 110  7     19.9    26356     -60.5      4  -83.0                           
 110  8     19.8    26361     -60.7      4  -83.0                           
 110  9     19.8    26365     -60.8      4  -83.1                           
 110 10     19.8    26370     -61.0      4  -83.2                           
 110 11     19.8    26375     -61.2      4  -83.3                           
 110 12     19.8    26380     -61.3      4  -83.4                           
 110 13     19.8    26384     -61.6      4  -83.5                           
 110 14     19.8    26388     -61.8      4  -83.7                           
 110 15     19.7    26393     -62.1      4  -83.9                           
 110 16     19.7    26397     -62.3      4  -84.1                           
 110 17     19.7    26401     -62.6      4  -84.3                           
 110 18     19.7    26405     -62.9      4  -84.5                           
 110 19     19.7    26410     -63.1      4  -84.7                           
 110 20     19.7    26414     -63.3      4  -84.8                           
 110 21     19.7    26419     -63.4      4  -85.0                           
 110 22     19.6    26423     -63.5      4  -85.1                           
 110 23     19.6    26428     -63.6      4  -85.2                           
 110 24     19.6    26432     -63.6      4  -85.3                           
 110 25     19.6    26436     -63.6      4  -85.3                           
 110 26     19.6    26440     -63.7      4  -85.4 T           T             
 110 27     19.6    26444     -63.6      4  -85.5                           
 110 28     19.6    26447     -63.6      4  -85.5                           
 110 29     19.6    26451     -63.6      4  -85.6                           
 110 30     19.5    26455     -63.5      4  -85.6                           
 110 31     19.5    26459     -63.4      4  -85.6                           
 110 32     19.5    26463     -63.2      4  -85.6                           
 110 33     19.5    26466     -62.9      4  -85.5                           
 110 34     19.5    26470     -62.6      4  -85.3                           
 110 35     19.5    26474     -62.3      4  -85.2                           
 110 36     19.5    26478     -61.9      4  -85.0                           
 110 37     19.5    26482     -61.5      3  -84.8                           
 110 38     19.4    26486     -61.1      3  -84.6                           
 110 39     19.4    26490     -60.8      3  -84.4                           
 110 40     19.4    26494     -60.4      3  -84.2                           
 110 41     19.4    26498     -60.1      3  -84.0                           
 110 42     19.4    26503     -59.8      3  -83.9                           
 110 43     19.4    26507     -59.5      3  -83.7                           
 110 44     19.4    26512     -59.3      3  -83.7                           
 110 45     19.3    26516     -59.2      3  -83.6                           
 110 46     19.3    26520     -59.1      3  -83.6                           
 110 47     19.3    26525     -59.0      3  -83.6 T           T             
 110 48     19.3    26529     -59.0      3  -83.6                           
 110 49     19.3    26533     -59.0      3  -83.6                           
 110 50     19.3    26537     -59.0      3  -83.7                           
 110 51     19.3    26541     -59.0      3  -83.7                           
 110 52     19.3    26545     -59.1      3  -83.8                           
 110 53     19.2    26549     -59.1      3  -83.8                           
 110 54     19.2    26553     -59.2      3  -83.9                           
 110 55     19.2    26557     -59.3      3  -83.9                           
 110 56     19.2    26561     -59.3      3  -84.0                           
 110 57     19.2    26565     -59.4      3  -84.0                           
 110 58     19.2    26569     -59.5      3  -84.1                           
 110 59     19.2    26574     -59.5      3  -84.2                           
 111  0     19.2    26578     -59.6      3  -84.2                           
 111  1     19.1    26583     -59.7      3  -84.3                           
 111  2     19.1    26587     -59.7      3  -84.4                           
 111  3     19.1    26592     -59.8      3  -84.4                           
 111  4     19.1    26596     -59.8      3  -84.5                           
 111  5     19.1    26600     -59.8      3  -84.6                           
 111  6     19.1    26604     -59.9      3  -84.6                           
 111  7     19.1    26609     -59.9      3  -84.7                           
 111  8     19.1    26613     -59.9      3  -84.7                           
 111  9     19.0    26617     -59.9      3  -84.8                           
 111 10     19.0    26622     -59.9      3  -84.8                           
 111 11     19.0    26626     -59.8      3  -84.8                           
 111 12     19.0    26631     -59.8      3  -84.8                           
 111 13     19.0    26635     -59.7      3  -84.9                           
 111 14     19.0    26639     -59.6      3  -84.8                           
 111 15     19.0    26643     -59.5      3  -84.8                           
 111 16     18.9    26648     -59.4      3  -84.8                           
 111 17     18.9    26652     -59.2      3  -84.7                           
 111 18     18.9    26656     -59.1      3  -84.7                           
 111 19     18.9    26661     -58.9      3  -84.6                           
 111 20     18.9    26665     -58.8      3  -84.5                           
 111 21     18.9    26670     -58.6      3  -84.5                           
 111 22     18.9    26675     -58.5      2  -84.4                           
 111 23     18.8    26680     -58.4      2  -84.4                           
 111 24     18.8    26685     -58.3      2  -84.3                           
 111 25     18.8    26689     -58.3      2  -84.3 T           T             
 111 26     18.8    26694     -58.3      2  -84.4                           
 111 27     18.8    26699     -58.4      2  -84.4                           
 111 28     18.8    26704     -58.5      2  -84.5                           
 111 29     18.8    26708     -58.6      2  -84.7                           
 111 30     18.8    26712     -58.9      2  -84.8                           
 111 31     18.7    26717     -59.1      2  -85.0                           
 111 32     18.7    26721     -59.4      2  -85.2                           
 111 33     18.7    26725     -59.7      2  -85.4                           
 111 34     18.7    26730     -59.9      2  -85.6                           
 111 35     18.7    26734     -60.2      2  -85.7                           
 111 36     18.7    26738     -60.4      2  -85.9                           
 111 37     18.7    26742     -60.6      3  -86.0                           
 111 38     18.7    26746     -60.7      3  -86.0                           
 111 39     18.6    26749     -60.8      3  -86.1                           
 111 40     18.6    26753     -60.9      3  -86.1                           
 111 41     18.6    26757     -60.9      3  -86.1                           
 111 42     18.6    26761     -61.0      3  -86.1                           
 111 43     18.6    26765     -61.0      3  -86.1 T           T             
 111 44     18.6    26769     -61.0      3  -86.1                           
 111 45     18.6    26772     -60.9      3  -86.0                           
 111 46     18.6    26776     -60.9      3  -86.0                           
 111 47     18.6    26780     -60.8      3  -85.9                           
 111 48     18.5    26784     -60.7      3  -85.8                           
 111 49     18.5    26788     -60.6      3  -85.7                           
 111 50     18.5    26792     -60.4      3  -85.5                           
 111 51     18.5    26796     -60.2      3  -85.4                           
 111 52     18.5    26800     -60.0      3  -85.2                           
 111 53     18.5    26804     -59.8      3  -85.0                           
 111 54     18.5    26807     -59.6      3  -84.8                           
 111 55     18.5    26811     -59.4      3  -84.7                           
 111 56     18.4    26815     -59.3      3  -84.5                           
 111 57     18.4    26818     -59.1      3  -84.4                           
 111 58     18.4    26822     -59.0      3  -84.3                           
 111 59     18.4    26826     -59.0      3  -84.3                           
 112  0     18.4    26830     -58.9      3  -84.2                           
 112  1     18.4    26834     -58.9      3  -84.2                           
 112  2     18.4    26838     -59.0      3  -84.2                           
 112  3     18.4    26842     -59.0      3  -84.2                           
 112  4     18.4    26846     -59.0      3  -84.2                           
 112  5     18.3    26850     -59.0      3  -84.2                           
 112  6     18.3    26854     -59.0      3  -84.2                           
 112  7     18.3    26858     -59.0      3  -84.2                           
 112  8     18.3    26862     -59.0      3  -84.2                           
 112  9     18.3    26866     -59.0      3  -84.2                           
 112 10     18.3    26869     -59.0      3  -84.2                           
 112 11     18.3    26873     -58.9      3  -84.2                           
 112 12     18.3    26876     -58.9      3  -84.1                           
 112 13     18.3    26880     -58.8      3  -84.1                           
 112 14     18.2    26884     -58.8      3  -84.1                           
 112 15     18.2    26888     -58.7      3  -84.0                           
 112 16     18.2    26892     -58.7      3  -84.0                           
 112 17     18.2    26896     -58.6      3  -84.0                           
 112 18     18.2    26900     -58.5      3  -83.9                           
 112 19     18.2    26904     -58.4      3  -83.8                           
 112 20     18.2    26908     -58.3      3  -83.7                           
 112 21     18.2    26912     -58.2      3  -83.7                           
 112 22     18.2    26915     -58.0      3  -83.6                           
 112 23     18.1    26919     -57.9      3  -83.5                           
 112 24     18.1    26923     -57.9      3  -83.5                           
 112 25     18.1    26926     -57.8      3  -83.4                           
 112 26     18.1    26930     -57.9      3  -83.4                           
 112 27     18.1    26934     -57.9      3  -83.5                           
 112 28     18.1    26938     -58.0      3  -83.6                           
 112 29     18.1    26942     -58.1      3  -83.7                           
 112 30     18.1    26946     -58.3      3  -83.8                           
 112 31     18.1    26950     -58.4      3  -83.9                           
 112 32     18.0    26954     -58.6      3  -84.0                           
 112 33     18.0    26958     -58.6      3  -84.0                           
 112 34     18.0    26961     -58.7      3  -84.1                           
 112 35     18.0    26965     -58.7      3  -84.1                           
 112 36     18.0    26968     -58.6      3  -84.0                           
 112 37     18.0    26972     -58.5      3  -83.9                           
 112 38     18.0    26975     -58.3      3  -83.8                           
 112 39     18.0    26979     -58.2      3  -83.7                           
 112 40     18.0    26983     -58.1      3  -83.6                           
 112 41     17.9    26987     -57.9      3  -83.6                           
 112 42     17.9    26991     -57.8      3  -83.5                           
 112 43     17.9    26995     -57.7      3  -83.5                           
 112 44     17.9    26999     -57.7      3  -83.5                           
 112 45     17.9    27003     -57.7      3  -83.5                           
 112 46     17.9    27007     -57.7      3  -83.5                           
 112 47     17.9    27011     -57.8      3  -83.6                           
 112 48     17.9    27015     -57.8      3  -83.7                           
 112 49     17.9    27019     -57.9      3  -83.8                           
 112 50     17.8    27024     -58.0      3  -83.9                           
 112 51     17.8    27028     -58.1      3  -84.0                           
 112 52     17.8    27032     -58.2      3  -84.0                           
 112 53     17.8    27036     -58.2      3  -84.1                           
 112 54     17.8    27040     -58.3      3  -84.2                           
 112 55     17.8    27044     -58.3      3  -84.2                           
 112 56     17.8    27048     -58.3      3  -84.2                           
 112 57     17.8    27051     -58.2      2  -84.2                           
 112 58     17.8    27055     -58.2      2  -84.2                           
 112 59     17.7    27059     -58.1      2  -84.1                           
 113  0     17.7    27062     -58.0      2  -84.1                           
 113  1     17.7    27066     -57.9      2  -84.0                           
 113  2     17.7    27069     -57.7      2  -83.9                           
 113  3     17.7    27073     -57.6      2  -83.9                           
 113  4     17.7    27076     -57.5      2  -83.8                           
 113  5     17.7    27079     -57.4      2  -83.7                           
 113  6     17.7    27083     -57.3      2  -83.7                           
 113  7     17.7    27086     -57.3      2  -83.6                           
 113  8     17.7    27089     -57.3      2  -83.6                           
 113  9     17.6    27092     -57.2      2  -83.6                           
 113 10     17.6    27095     -57.2      2  -83.6                           
 113 11     17.6    27098     -57.2      2  -83.6                           
 113 12     17.6    27101     -57.2      2  -83.6                           
 113 13     17.6    27104     -57.2      2  -83.5                           
 113 14     17.6    27107     -57.2      2  -83.5                           
 113 15     17.6    27110     -57.1      2  -83.5                           
 113 16     17.6    27114     -57.1      2  -83.4                           
 113 17     17.6    27118     -57.1      2  -83.4                           
 113 18     17.6    27121     -57.0      2  -83.3                           
 113 19     17.6    27125     -57.0      3  -83.3                           
 113 20     17.5    27129     -57.0      3  -83.2                           
 113 21     17.5    27132     -56.9      3  -83.2                           
 113 22     17.5    27135     -57.0      3  -83.1                           
 113 23     17.5    27139     -57.0      3  -83.1                           
 113 24     17.5    27142     -57.0      3  -83.1                           
 113 25     17.5    27145     -57.0      3  -83.1                           
 113 26     17.5    27149     -57.1      3  -83.1                           
 113 27     17.5    27152     -57.1      3  -83.0                           
 113 28     17.5    27155     -57.0      3  -82.9                           
 113 29     17.5    27158     -57.0      3  -82.8                           
 113 30     17.5    27161     -56.9      3  -82.7                           
 113 31     17.4    27164     -56.8      3  -82.6                           
 113 32     17.4    27168     -56.6      3  -82.4                           
 113 33     17.4    27171     -56.4      3  -82.2                           
 113 34     17.4    27174     -56.3      3  -82.0                           
 113 35     17.4    27177     -56.1      3  -81.9                           
 113 36     17.4    27180     -56.1      3  -81.7                           
 113 37     17.4    27183     -56.0      3  -81.6 T           T             
 113 38     17.4    27187     -56.0      3  -81.6                           
 113 39     17.4    27190     -56.1      3  -81.6                           
 113 40     17.4    27194     -56.2      3  -81.6                           
 113 41     17.4    27198     -56.4      3  -81.7                           
 113 42     17.3    27202     -56.6      3  -81.9                           
 113 43     17.3    27206     -56.9      3  -82.0                           
 113 44     17.3    27209     -57.2      3  -82.2                           
 113 45     17.3    27212     -57.5      3  -82.3                           
 113 46     17.3    27216     -57.8      3  -82.5                           
 113 47     17.3    27219     -58.1      3  -82.7                           
 113 48     17.3    27223     -58.4      3  -82.9                           
 113 49     17.3    27227     -58.8      3  -83.2                           
 113 50     17.3    27231     -59.1      3  -83.4                           
 113 51     17.3    27235     -59.5      3  -83.6                           
 113 52     17.2    27239     -59.8      3  -83.9                           
 113 53     17.2    27243     -60.2      3  -84.1                           
 113 54     17.2    27247     -60.5      3  -84.4                           
 113 55     17.2    27251     -60.9      3  -84.6                           
 113 56     17.2    27255     -61.1      3  -84.8                           
 113 57     17.2    27259     -61.4      3  -85.0                           
 113 58     17.2    27262     -61.6      3  -85.2                           
 113 59     17.2    27266     -61.8      3  -85.3                           
 114  0     17.2    27270     -61.9      3  -85.4                           
 114  1     17.1    27274     -62.0      3  -85.5 T           T             
 114  2     17.1    27278     -62.0      3  -85.5                           
 114  3     17.1    27283     -62.1      3  -85.6                           
 114  4     17.1    27287     -62.1      3  -85.6                           
 114  5     17.1    27292     -62.0      3  -85.7                           
 114  6     17.1    27297     -62.0      3  -85.7                           
 114  7     17.1    27302     -62.0      3  -85.7                           
 114  8     17.1    27307     -61.9      3  -85.7                           
 114  9     17.0    27311     -61.8      3  -85.7                           
 114 10     17.0    27316     -61.7      3  -85.7                           
 114 11     17.0    27321     -61.7      3  -85.7                           
 114 12     17.0    27326     -61.6      3  -85.7                           
 114 13     17.0    27331     -61.5      3  -85.7                           
 114 14     17.0    27336     -61.5      3  -85.7                           
 114 15     17.0    27341     -61.5      3  -85.7                           
 114 16     17.0    27346     -61.5      3  -85.8                           
 114 17     16.9    27351     -61.5      3  -85.9                           
 114 18     16.9    27355     -61.5      3  -85.9                           
 114 19     16.9    27360     -61.6      3  -86.0                           
 114 20     16.9    27365     -61.6      3  -86.0                           
 114 21     16.9    27370     -61.6      3  -86.1                           
 114 22     16.9    27375     -61.7      3  -86.1                           
 114 23     16.9    27380     -61.7      3  -86.2                           
 114 24     16.8    27384     -61.7      3  -86.2                           
 114 25     16.8    27389     -61.7      3  -86.3                           
 114 26     16.8    27394     -61.8      3  -86.3                           
 114 27     16.8    27399     -61.8      3  -86.3                           
 114 28     16.8    27403     -61.8      3  -86.4                           
 114 29     16.8    27408     -61.9      3  -86.4                           
 114 30     16.8    27412     -61.9      3  -86.4                           
 114 31     16.8    27417     -61.9      3  -86.5                           
 114 32     16.7    27422     -62.0      3  -86.5                           
 114 33     16.7    27426     -62.0      3  -86.5                           
 114 34     16.7    27431     -62.0      3  -86.5                           
 114 35     16.7    27436     -62.0      3  -86.5                           
 114 36     16.7    27440     -62.1      3  -86.6                           
 114 37     16.7    27445     -62.1      3  -86.6                           
 114 38     16.7    27449     -62.1      3  -86.6                           
 114 39     16.7    27453     -62.1      3  -86.6                           
 114 40     16.6    27457     -62.1      3  -86.6                           
 114 41     16.6    27461     -62.1      3  -86.6                           
 114 42     16.6    27464     -62.2      3  -86.7                           
 114 43     16.6    27467     -62.2      3  -86.7                           
 114 44     16.6    27470     -62.2      3  -86.7                           
 114 45     16.6    27473     -62.2      3  -86.7                           
 114 46     16.6    27475     -62.2      3  -86.7                           
 114 47     16.6    27478     -62.2      3  -86.7                           
 114 48     16.6    27480     -62.2      3  -86.7                           
 114 49     16.6    27483     -62.2      3  -86.7                           
 114 50     16.6    27486     -62.3      3  -86.8                           
 114 51     16.6    27489     -62.3      3  -86.8                           
 114 52     16.6    27492     -62.3      3  -86.8                           
 114 53     16.5    27495     -62.3      3  -86.8                           
 114 54     16.5    27499     -62.3      3  -86.8                           
 114 55     16.5    27502     -62.3      3  -86.8                           
 114 56     16.5    27504     -62.3      3  -86.8                           
 114 57     16.5    27507     -62.3      3  -86.8                           
 114 58     16.5    27509     -62.4      3  -86.8                           
 114 59     16.5    27512     -62.4      3  -86.8                           
 115  0     16.5    27514     -62.4      3  -86.8                           
 115  1     16.5    27517     -62.4      3  -86.8                           
 115  2     16.5    27519     -62.4      3  -86.8                           
 115  3     16.5    27522     -62.4      3  -86.8                           
 115  4     16.5    27524     -62.4      3  -86.8                           
 115  5     16.5    27526     -62.4      3  -86.8                           
 115  6     16.5    27528     -62.4      3  -86.8                           
 115  7     16.5    27530     -62.4      3  -86.8                           
 115  8     16.4    27531     -62.4      3  -86.8                           
 115  9     16.4    27532     -62.4      3  -86.8                           
 115 10     16.4    27534     -62.5      3  -86.8                           
 115 11     16.4    27535     -62.5      3  -86.8                           
 115 12     16.4    27536     -62.5      3  -86.9                           
 115 13     16.4    27538     -62.5      3  -86.9                           
 115 14     16.4    27540     -62.5      3  -86.9                           
 115 15     16.4    27541     -62.5      3  -86.9                           
 115 16     16.4    27543     -62.5      3  -86.9                           
 115 17     16.4    27545     -62.5      3  -87.0                           
 115 18     16.4    27546     -62.6      3  -87.0                           
 115 19     16.4    27548     -62.6      3  -87.0                           
 115 20     16.4    27549     -62.6      3  -87.1                           
 115 21     16.4    27551     -62.6      3  -87.1                           
 115 22     16.4    27552     -62.6      3  -87.2                           
 115 23     16.4    27553     -62.6      3  -87.2                           
 115 24     16.4    27554     -62.6      3  -87.3                           
 115 25     16.4    27555     -62.7      3  -87.3                           
 115 26     16.4    27557     -62.7      3  -87.4                           
 115 27     16.4    27558     -62.7      3  -87.5                           
 115 28     16.4    27560     -62.7      3  -87.5                           
 115 29     16.4    27562     -62.7      3  -87.6                           
 115 30     16.4    27563     -62.7      2  -87.7                           
 115 31     16.4    27565     -62.7      2  -87.7                           
 115 32     16.4    27566     -62.7      2  -87.8                           
 115 33     16.4    27567     -62.7      2  -87.9                           
 115 34     16.4    27568     -62.7      2  -88.0                           
 115 35     16.3    27569     -62.7      2  -88.0                           
 115 36     16.3    27571     -62.7      2  -88.1                           
 115 37     16.3    27572     -62.7      2  -88.2                           
 115 38     16.3    27573     -62.7      2  -88.3                           
 115 39     16.3    27575     -62.7      2  -88.3                           
 115 40     16.3    27576     -62.7      2  -88.4                           
 115 41     16.3    27577     -62.7      2  -88.5                           
 115 42     16.3    27578     -62.7      2  -88.5                           
 115 43     16.3    27580     -62.7      2  -88.6                           
 115 44     16.3    27581     -62.7      2  -88.6                           
 115 45     16.3    27583     -62.7      2  -88.7                           
 115 46     16.3    27584     -62.6      2  -88.7                           
 115 47     16.3    27585     -62.6      2  -88.8                           
 115 48     16.3    27586     -62.6      2  -88.8                           
 115 49     16.3    27587     -62.6      2  -88.8                           
 115 50     16.3    27588     -62.6      2  -88.8                           
 115 51     16.3    27589     -62.5      2  -88.9                           
 115 52     16.3    27590     -62.5      2  -88.9                           
 115 53     16.3    27592     -62.5      2  -88.9                           
 115 54     16.3    27593     -62.5      2  -88.9                           
 115 55     16.3    27594     -62.5      2  -88.9                           
 115 56     16.3    27596     -62.5      2  -88.9                           
 115 57     16.3    27597     -62.4      2  -88.9                           
 115 58     16.3    27599     -62.4      2  -88.9                           
 115 59     16.3    27600     -62.4      2  -88.9                           
 116  0     16.3    27601     -62.4      2  -88.8                           
 116  1     16.3    27602     -62.4      2  -88.8                           
 116  2     16.3    27603     -62.4      2  -88.8                           
 116  3     16.3    27604     -62.4      2  -88.8                           
 116  4     16.3    27605     -62.4      2  -88.7                           
 116  5     16.3    27606     -62.4      2  -88.7                           
 116  6     16.2    27608     -62.4      2  -88.7                           
 116  7     16.2    27609     -62.4      2  -88.6                           
 116  8     16.2    27611     -62.4      2  -88.6                           
 116  9     16.2    27612     -62.4      2  -88.6                           
 116 10     16.2    27614     -62.4      2  -88.6                           
 116 11     16.2    27615     -62.4      2  -88.5                           
 116 12     16.2    27616     -62.4      2  -88.5                           
 116 13     16.2    27617     -62.4      2  -88.5                           
 116 14     16.2    27619     -62.4      2  -88.4                           
 116 15     16.2    27620     -62.5      2  -88.4                           
 116 16     16.2    27622     -62.5      2  -88.4                           
 116 17     16.2    27623     -62.5      2  -88.4                           
 116 18     16.2    27625     -62.5      2  -88.3                           
 116 19     16.2    27626     -62.5      2  -88.3                           
 116 20     16.2    27627     -62.5      2  -88.3                           
 116 21     16.2    27628     -62.6      2  -88.3                           
 116 22     16.2    27629     -62.6      2  -88.3                           
 116 23     16.2    27629     -62.6      2  -88.3                           
 116 24     16.2    27630     -62.6      2  -88.3                           
 116 25     16.2    27630     -62.7      2  -88.3                           
 116 26     16.2    27631     -62.7      2  -88.3                           
